Temp	date	dt	vW	dW	method	ef	aer	wd	lg_aer	lg_ef	season1	season2	season3	h	t	season4
1.25	12FEB2017	12FEB2017:20:00:00	0.645406172	104.065242	4	0.873593514	552.13988308	E	6.3138014255	-0.135140098	W	W	W	20	2492	3
1.25	15FEB2017	15FEB2017:06:00:00	2.04687089	109.927688	1	1.47260424	435.66290846	E	6.0768687986	0.3870324252	W	W	W	6	2550	3
1.25	15FEB2017	15FEB2017:06:00:00	2.04687089	109.927688	4	1.04127322	457.21950308	E	6.1251635887	0.0404442144	W	W	W	6	2550	3
1.25	20APR2017	20APR2017:01:00:00	0.447938752	215.715398	1			S			T	T	T	1	4081	2
1.25	20APR2017	20APR2017:01:00:00	0.447938752	215.715398	4			S			T	T	T	1	4081	2
1.33333333	09NOV2016	09NOV2016:00:00:00	1.93883545	248.700209	1	0.65680663	1304.6736462	W	7.1737082089	-0.420365626	W	T	T	0	192	2
1.33333333	09NOV2016	09NOV2016:00:00:00	1.93883545	248.700209	4	0.499312499	2314.2676385	W	7.7468485616	-0.694523129	W	T	T	0	192	2
1.33333333	09NOV2016	09NOV2016:04:00:00	1.74205769	202.368742	1	0.58270457	1350.3911231	S	7.2081495503	-0.540074962	W	T	T	4	196	2
1.33333333	09NOV2016	09NOV2016:04:00:00	1.74205769	202.368742	4	0.303225577	2108.1341	S	7.6535585224	-1.193278272	W	T	T	4	196	2
1.33333333	09NOV2016	09NOV2016:06:00:00	1.62392505	179.425343	1	0.87231203	1516.1573462	S	7.3239343512	-0.136608087	W	T	T	6	198	2
1.33333333	09NOV2016	09NOV2016:06:00:00	1.62392505	179.425343	4	0.469240499	2060.4189538	S	7.6306646168	-0.756639851	W	T	T	6	198	2
1.33333333	11NOV2016	11NOV2016:02:00:00	0.266862335	329.178374	1	1.02845197	752.64955692	W	6.6235997236	0.0280547299	W	T	T	2	242	2
1.33333333	11NOV2016	11NOV2016:02:00:00	0.266862335	329.178374	4	0.979920118	842.81564615	W	6.7367482462	-0.020284223	W	T	T	2	242	2
1.33333333	14NOV2016	14NOV2016:05:00:00	0.851170438	168.961243	1	0.77440194	414.14791923	S	6.0262232028	-0.255664238	W	T	T	5	317	2
1.33333333	14NOV2016	14NOV2016:05:00:00	0.851170438	168.961243	4	0.78114955	479.19130385	S	6.1720998994	-0.246988662	W	T	T	5	317	2
1.33333333	15DEC2016	15DEC2016:10:00:00	4.10980205	147.547288	1	0.27807265	3866.5237231	E	8.2601111196	-1.279872868	W	T	W	10	1066	2
1.33333333	15DEC2016	15DEC2016:10:00:00	4.10980205	147.547288	4	0.284556213	4748.011	E	8.4654810725	-1.25682446	W	T	W	10	1066	2
1.33333333	30DEC2016	30DEC2016:22:00:00	1.72220318	239.890067	1	1.88487053	1456.0336769	S	7.2834713582	0.6338591342	W	T	W	22	1438	3
1.33333333	30DEC2016	30DEC2016:22:00:00	1.72220318	239.890067	4	1.10373101	1587.6285538	S	7.3699967063	0.0986962678	W	T	W	22	1438	3
1.33333333	06JAN2017	06JAN2017:10:00:00	0.666975421	284.648977	1	0.99208157	475.67659615	W	6.1647382035	-0.007949947	W	W	W	10	1594	3
1.33333333	06JAN2017	06JAN2017:10:00:00	0.666975421	284.648977	4	0.788542881	572.05939692	W	6.3492428268	-0.237568491	W	W	W	10	1594	3
1.33333333	17JAN2017	17JAN2017:12:00:00	0.66175279	176.556527	1	1.26453421	976.83333846	S	6.8843160525	0.2347038409	W	W	W	12	1860	3
1.33333333	17JAN2017	17JAN2017:12:00:00	0.66175279	176.556527	4	1.14686812	928.9448	S	6.8340493183	0.1370348533	W	W	W	12	1860	3
1.33333333	23JAN2017	23JAN2017:01:00:00	0.082699822	196.052398	1	0.95328112	946.79369231	S	6.8530812155	-0.047845435	W	W	W	1	1993	3
1.33333333	23JAN2017	23JAN2017:01:00:00	0.082699822	196.052398	4	0.623508708	839.00486923	S	6.7322165101	-0.472392548	W	W	W	1	1993	3
1.33333333	24JAN2017	24JAN2017:08:00:00	1.4775974	232.339734	1	0.71940962	1429.0275538	S	7.2647494597	-0.329324376	W	W	W	8	2024	3
1.33333333	24JAN2017	24JAN2017:08:00:00	1.4775974	232.339734	4	0.683324952	1781.5210154	S	7.4852227814	-0.380784761	W	W	W	8	2024	3
1.33333333	25JAN2017	25JAN2017:21:00:00	0.560967132	123.364858	1	0.7883535	644.81402846	E	6.4689619473	-0.237808686	W	W	W	21	2061	3
1.33333333	25JAN2017	25JAN2017:21:00:00	0.560967132	123.364858	4	0.771015402	691.66174154	E	6.5390970233	-0.260046929	W	W	W	21	2061	3
1.33333333	26JAN2017	26JAN2017:07:00:00	2.27462189	141.189706	1	0.58158771	1347.8028615	E	7.2062310356	-0.541993484	W	W	W	7	2071	3
1.33333333	26JAN2017	26JAN2017:07:00:00	2.27462189	141.189706	4	0.420274027	1402.5107308	E	7.2460192885	-0.866848335	W	W	W	7	2071	3
1.33333333	30JAN2017	30JAN2017:16:00:00	1.48557066	109.020172	1	1.18999572	1838.507	E	7.5167091082	0.1739497105	W	W	W	16	2176	3
1.33333333	30JAN2017	30JAN2017:16:00:00	1.48557066	109.020172	4	1.00874524	1870.1766615	E	7.5337881768	0.0087072219	W	W	W	16	2176	3
1.33333333	31JAN2017	31JAN2017:09:00:00	0.061423181	67.8855282	1	0.59026635	2735.8303923	E	7.9141902857	-0.527181403	W	W	W	9	2193	3
1.33333333	31JAN2017	31JAN2017:09:00:00	0.061423181	67.8855282	4	0.410700869	2015.5350231	E	7.6086399593	-0.889890142	W	W	W	9	2193	3
1.33333333	06FEB2017	06FEB2017:05:00:00	0.089843021	99.4206995	1	0.50885265	1010.7794538	E	6.9184770487	-0.675596794	W	W	W	5	2333	3
1.33333333	06FEB2017	06FEB2017:05:00:00	0.089843021	99.4206995	4	0.465998029	1178.1044308	E	7.0716620112	-0.763573874	W	W	W	5	2333	3
1.33333333	12FEB2017	12FEB2017:19:00:00	0.188307099	76.3663381	1	0.88868046	441.31633538	E	6.0897619321	-0.118017546	W	W	W	19	2491	3
1.33333333	12FEB2017	12FEB2017:19:00:00	0.188307099	76.3663381	4	0.758935124	527.63920308	E	6.2684127226	-0.275838981	W	W	W	19	2491	3
1.33333333	20APR2017	20APR2017:06:00:00	1.13943448	211.477882	1			S			T	T	T	6	4086	2
1.33333333	20APR2017	20APR2017:06:00:00	1.13943448	211.477882	4			S			T	T	T	6	4086	2
1.41666667	08NOV2016	08NOV2016:08:00:00	0.06537462	28.9019355	1	0.8489757	1311.6415154	N	7.1790346969	-0.163724715	W	T	T	8	176	2
1.41666667	08NOV2016	08NOV2016:08:00:00	0.06537462	28.9019355	4	0.635513898	2524.7559615	N	7.8338996881	-0.453321319	W	T	T	8	176	2
1.41666667	11NOV2016	11NOV2016:00:00:00	0.220605746	23.2082477	1	1.24760614	1334.4323154	N	7.1962612485	0.2212266272	W	T	T	0	240	2
1.41666667	11NOV2016	11NOV2016:00:00:00	0.220605746	23.2082477	4	0.642953418	924.83693077	N	6.8296174309	-0.441683002	W	T	T	0	240	2
1.41666667	12NOV2016	12NOV2016:04:00:00	0.424700427	128.438061	1	0.85087825	347.97729385	E	5.8521372301	-0.161486228	W	T	T	4	268	2
1.41666667	12NOV2016	12NOV2016:04:00:00	0.424700427	128.438061	4	0.870595081	440.19581923	E	6.0872196716	-0.1385783	W	T	T	4	268	2
1.41666667	29NOV2016	29NOV2016:07:00:00	1.43113833	248.399126	1	1.10692692	570.05608	W	6.345734742	0.1015876353	W	T	T	7	679	2
1.41666667	29NOV2016	29NOV2016:07:00:00	1.43113833	248.399126	4	0.727672753	1084.0810077	W	6.9884879096	-0.317903847	W	T	T	7	679	2
1.41666667	12DEC2016	12DEC2016:18:00:00	1.43131887	153.241565	1	3.1549299	1994.0196385	S	7.5979077993	1.148966277	W	T	W	18	1002	2
1.41666667	12DEC2016	12DEC2016:18:00:00	1.43131887	153.241565	4	2.48123658	1881.8679154	S	7.5400201346	0.9087570569	W	T	W	18	1002	2
1.41666667	21DEC2016	21DEC2016:11:00:00	3.245184	179.915349	1	0.77561347	2156.9383846	S	7.6764450807	-0.254100989	W	T	W	11	1211	2
1.41666667	21DEC2016	21DEC2016:11:00:00	3.245184	179.915349	4	0.38567503	4022.0288692	S	8.2995417481	-0.952760155	W	T	W	11	1211	2
1.41666667	05JAN2017	05JAN2017:01:00:00	0.894766384	353.984199	1	1.13508104	607.03805846	N	6.4085914884	0.1267040493	W	W	W	1	1561	3
1.41666667	05JAN2017	05JAN2017:01:00:00	0.894766384	353.984199	4	0.902719248	649.24462385	N	6.4758095699	-0.102343684	W	W	W	1	1561	3
1.41666667	05JAN2017	05JAN2017:02:00:00	1.36861424	349.80001	1	1.26548206	926.11473077	N	6.8309981263	0.2354531247	W	W	W	2	1562	3
1.41666667	05JAN2017	05JAN2017:02:00:00	1.36861424	349.80001	4	0.948001474	869.12305385	N	6.7674847192	-0.053399222	W	W	W	2	1562	3
1.41666667	17JAN2017	17JAN2017:02:00:00	0.275756787	7.88995388	1	1.22805971	416.48371462	N	6.0318473603	0.2054354523	W	W	W	2	1850	3
1.41666667	17JAN2017	17JAN2017:02:00:00	0.275756787	7.88995388	4	1.00926632	397.17652308	N	5.9843808244	0.009223651	W	W	W	2	1850	3
1.41666667	23JAN2017	23JAN2017:08:00:00	0.764365046	303.118743	1	0.73713225	931.78374615	W	6.8371007557	-0.304987959	W	W	W	8	2000	3
1.41666667	23JAN2017	23JAN2017:08:00:00	0.764365046	303.118743	4	0.655929452	855.04861538	W	6.7511583274	-0.421702039	W	W	W	8	2000	3
1.41666667	26JAN2017	26JAN2017:05:00:00	2.03557896	135.565486	1	0.61602041	951.73270769	E	6.8582842261	-0.484475183	W	W	W	5	2069	3
1.41666667	26JAN2017	26JAN2017:05:00:00	2.03557896	135.565486	4	0.502405822	1164.3024538	E	7.0598774346	-0.688347076	W	W	W	5	2069	3
1.41666667	05FEB2017	05FEB2017:08:00:00	0.785317716	105.725431	1	0.8576614	1084.1405308	E	6.9885428145	-0.153545896	W	W	W	8	2312	3
1.41666667	05FEB2017	05FEB2017:08:00:00	0.785317716	105.725431	4	0.722539991	1310.4417077	E	7.1781195408	-0.32498251	W	W	W	8	2312	3
1.41666667	06FEB2017	06FEB2017:10:00:00	0.151654501	50.5928843	1	0.70797181	1968.8306462	N	7.5851950649	-0.345351002	W	W	W	10	2338	3
1.41666667	06FEB2017	06FEB2017:10:00:00	0.151654501	50.5928843	4	0.707053561	2359.5324462	N	7.7662187624	-0.346648858	W	W	W	10	2338	3
1.41666667	24FEB2017	24FEB2017:07:00:00	4.5440579	344.319588	1	0.13141734	1827.3220077	N	7.5106067903	-2.029377218	W	W	W	7	2767	3
1.41666667	24FEB2017	24FEB2017:07:00:00	4.5440579	344.319588	4	0.201525517	3362.5882385	N	8.1204662655	-1.60183927	W	W	W	7	2767	3
1.5	09NOV2016	09NOV2016:01:00:00	2.11804933	241.421034	1	0.71709594	1424.4316846	S	7.2615281953	-0.33254564	W	T	T	1	193	2
1.5	09NOV2016	09NOV2016:01:00:00	2.11804933	241.421034	4	0.360236581	2146.7102231	S	7.6716918205	-1.020994294	W	T	T	1	193	2
1.5	10NOV2016	10NOV2016:03:00:00	0.360318183	109.358319	1	0.63851517	1775.6755538	E	7.4819362232	-0.448609845	W	T	T	3	219	2
1.5	10NOV2016	10NOV2016:03:00:00	0.360318183	109.358319	4	0.451627131	1177.4533077	E	7.0711091713	-0.794898371	W	T	T	3	219	2
1.5	15DEC2016	15DEC2016:01:00:00	1.55405905	140.918082	1	1.00761957	538.87203154	E	6.2894781244	0.0075906877	W	T	W	1	1057	2
1.5	15DEC2016	15DEC2016:01:00:00	1.55405905	140.918082	4	1.287369	620.82699692	E	6.4310524552	0.2526006008	W	T	W	1	1057	2
1.5	16DEC2016	16DEC2016:03:00:00	2.04988174	135.382773	1	0.87094731	550.46739615	E	6.3107677285	-0.138173798	W	T	W	3	1083	2
1.5	16DEC2016	16DEC2016:03:00:00	2.04988174	135.382773	4	0.695271408	1000.0921692	E	6.907847444	-0.363452995	W	T	W	3	1083	2
1.5	31DEC2016	31DEC2016:12:00:00	2.92564729	239.080094	1	1.00321389	3487.3532692	S	8.1568983519	0.0032087365	W	T	W	12	1452	3
1.5	31DEC2016	31DEC2016:12:00:00	2.92564729	239.080094	4	0.396005483	5506.3472692	S	8.6136567548	-0.926327222	W	T	W	12	1452	3
1.5	07JAN2017	07JAN2017:16:00:00	2.17274612	222.129964	1	0.93933273	1088.4302615	S	6.9924918102	-0.062585517	W	W	W	16	1624	3
1.5	07JAN2017	07JAN2017:16:00:00	2.17274612	222.129964	4	0.74605055	1324.2928846	S	7.188633924	-0.29296192	W	W	W	16	1624	3
1.5	10JAN2017	10JAN2017:14:00:00	3.52869491	154.164964	1	0.83070734	2887.6892462	S	7.9682118925	-0.185477724	W	W	W	14	1694	3
1.5	10JAN2017	10JAN2017:14:00:00	3.52869491	154.164964	4	0.625659326	3728.4089	S	8.2237368533	-0.468949264	W	W	W	14	1694	3
1.5	18JAN2017	18JAN2017:09:00:00	1.73765422	179.845161	1	1.34207026	622.03725462	S	6.4329999858	0.2942133919	W	W	W	9	1881	3
1.5	18JAN2017	18JAN2017:09:00:00	1.73765422	179.845161	4	1.31991147	683.96294615	S	6.5279037439	0.2775646662	W	W	W	9	1881	3
1.5	19JAN2017	19JAN2017:00:00:00	2.20136569	194.809933	1	0.84968603	908.81926923	S	6.8121462507	-0.162888374	W	W	W	0	1896	3
1.5	19JAN2017	19JAN2017:00:00:00	2.20136569	194.809933	4	1.20182777	1165.8896077	S	7.0612396863	0.1838435397	W	W	W	0	1896	3
1.5	22JAN2017	22JAN2017:18:00:00	0.344631933	62.2488113	1	0.78135845	724.30495538	E	6.5852125128	-0.246721272	W	W	W	18	1986	3
1.5	22JAN2017	22JAN2017:18:00:00	0.344631933	62.2488113	4	1.06094454	743.80547308	E	6.6117795397	0.0591595868	W	W	W	18	1986	3
1.5	23JAN2017	23JAN2017:07:00:00	0.446495839	189.377724	1	0.4259704	1974.3337385	S	7.5879862728	-0.853385419	W	W	W	7	1999	3
1.5	23JAN2017	23JAN2017:07:00:00	0.446495839	189.377724	4	0.609456657	996.97966154	S	6.9047303701	-0.495187445	W	W	W	7	1999	3
1.5	25JAN2017	25JAN2017:22:00:00	0.466508638	107.486585	1	0.89787977	891.76937692	E	6.7932075531	-0.107719106	W	W	W	22	2062	3
1.5	25JAN2017	25JAN2017:22:00:00	0.466508638	107.486585	4	0.968109978	1048.9326923	E	6.9555284427	-0.032409585	W	W	W	22	2062	3
1.5	26JAN2017	26JAN2017:02:00:00	2.02903216	128.848628	1	0.83084107	608.03245077	E	6.4102282535	-0.185316754	W	W	W	2	2066	3
1.5	26JAN2017	26JAN2017:02:00:00	2.02903216	128.848628	4	0.817952413	784.37263846	E	6.6648842116	-0.200951119	W	W	W	2	2066	3
1.5	26JAN2017	26JAN2017:16:00:00	1.97287876	132.979374	1	1.1983515	1281.7498308	E	7.1559814786	0.1809468623	W	W	W	16	2080	3
1.5	26JAN2017	26JAN2017:16:00:00	1.97287876	132.979374	4	0.821903306	1632.6199	E	7.3979413041	-0.196132523	W	W	W	16	2080	3
1.5	29JAN2017	29JAN2017:08:00:00	2.220705	164.353479	1	0.63150008	2926.9449846	S	7.9817144907	-0.459657211	W	W	W	8	2144	3
1.5	29JAN2017	29JAN2017:08:00:00	2.220705	164.353479	4	0.583632959	4426.5031077	S	8.3953651851	-0.538482989	W	W	W	8	2144	3
1.5	30JAN2017	30JAN2017:14:00:00	1.72071772	108.179149	1	1.07176016	3725.6325385	E	8.2229919254	0.0693023063	W	W	W	14	2174	3
1.5	30JAN2017	30JAN2017:14:00:00	1.72071772	108.179149	4	0.86133138	3421.8788077	E	8.1379450382	-0.149275971	W	W	W	14	2174	3
1.5	30JAN2017	30JAN2017:15:00:00	2.59313517	109.50281	1	0.76222733	1324.8201615	E	7.1890320021	-0.271510434	W	W	W	15	2175	3
1.5	30JAN2017	30JAN2017:15:00:00	2.59313517	109.50281	4	0.900394355	1926.1131923	E	7.5632593613	-0.104922439	W	W	W	15	2175	3
1.5	03FEB2017	03FEB2017:09:00:00	5.33971268	134.336648	1	0.7207141	911.03011538	E	6.8145759542	-0.327512753	W	W	W	9	2265	3
1.5	03FEB2017	03FEB2017:09:00:00	5.33971268	134.336648	4	0.537682311	1869.0811462	E	7.5332022234	-0.620487393	W	W	W	9	2265	3
1.5	05FEB2017	05FEB2017:07:00:00	0.507109762	107.460141	1	1.11553794	969.453	E	6.8767319949	0.109336746	W	W	W	7	2311	3
1.5	05FEB2017	05FEB2017:07:00:00	0.507109762	107.460141	4	0.737110311	1118.1072077	E	7.0193925415	-0.305017722	W	W	W	7	2311	3
1.5	05FEB2017	05FEB2017:22:00:00	1.46640191	110.645741	1	1.57071473	1985.4869154	E	7.5936194605	0.4515307578	W	W	W	22	2326	3
1.5	05FEB2017	05FEB2017:22:00:00	1.46640191	110.645741	4	0.983431749	1783.6105923	E	7.4863950115	-0.01670704	W	W	W	22	2326	3
1.5	06FEB2017	06FEB2017:07:00:00	0.226561634	112.886714	1	0.88637926	2054.1432846	E	7.6276141469	-0.120610361	W	W	W	7	2335	3
1.5	06FEB2017	06FEB2017:07:00:00	0.226561634	112.886714	4	0.549775052	1834.673	E	7.514621543	-0.598246081	W	W	W	7	2335	3
1.5	12FEB2017	12FEB2017:14:00:00	0.350090111	103.041048	1	1.32760776	1230.6680385	E	7.1153124216	0.283378646	W	W	W	14	2486	3
1.5	12FEB2017	12FEB2017:14:00:00	0.350090111	103.041048	4	1.02718504	1260.2404692	E	7.1390578303	0.02682209	W	W	W	14	2486	3
1.5	12MAR2017	12MAR2017:01:00:00	0.541180978	82.232093	1	0.79345938	612.93524462	E	6.4182592935	-0.231352931	T	W	T	1	3145	2
1.5	12MAR2017	12MAR2017:01:00:00	0.541180978	82.232093	4	0.792786391	696.21957615	E	6.5456650936	-0.232201462	T	W	T	1	3145	2
1.5	13MAR2017	13MAR2017:03:00:00	0.534085254	84.2013659	1	0.55674901	516.09612	E	6.2462930272	-0.585640751	T	W	T	3	3171	2
1.5	13MAR2017	13MAR2017:03:00:00	0.534085254	84.2013659	4	0.603876141	493.92538615	E	6.2023844656	-0.504386167	T	W	T	3	3171	2
1.58333333	14NOV2016	14NOV2016:09:00:00	2.43521713	182.430671	1	1.09192424	893.11212308	S	6.7947121308	0.0879414976	W	T	T	9	321	2
1.58333333	14NOV2016	14NOV2016:09:00:00	2.43521713	182.430671	4	1.06912594	1372.2371	S	7.2241976068	0.0668414361	W	T	T	9	321	2
1.58333333	13DEC2016	13DEC2016:05:00:00	1.89230334	161.839272	1	0.99636915	769.67993846	S	6.6459747641	-0.003637458	W	T	W	5	1013	2
1.58333333	13DEC2016	13DEC2016:05:00:00	1.89230334	161.839272	4	0.964611188	1238.0910615	S	7.1213260059	-0.036030173	W	T	W	5	1013	2
1.58333333	15DEC2016	15DEC2016:11:00:00	3.64052662	147.224924	1	0.38426638	2671.5591692	E	7.8904175395	-0.956419269	W	T	W	11	1067	2
1.58333333	15DEC2016	15DEC2016:11:00:00	3.64052662	147.224924	4	0.303502432	4220.1178	E	8.3476183213	-1.192365655	W	T	W	11	1067	2
1.58333333	15DEC2016	15DEC2016:16:00:00	3.15099853	147.200614	1	3.23899485	15012.444077	E	9.6166347413	1.1752630502	W	T	W	16	1072	2
1.58333333	15DEC2016	15DEC2016:16:00:00	3.15099853	147.200614	4	1.21360835	7788.4108462	E	8.9603921188	0.1935980294	W	T	W	16	1072	2
1.58333333	16DEC2016	16DEC2016:04:00:00	3.5896969	145.015545	1	0.98001467	454.22781385	E	6.1185988648	-0.020187738	W	T	W	4	1084	2
1.58333333	16DEC2016	16DEC2016:04:00:00	3.5896969	145.015545	4	0.712635234	668.02225769	E	6.5043214929	-0.338785583	W	T	W	4	1084	2
1.58333333	30DEC2016	30DEC2016:20:00:00	1.55503932	247.357515	1	0.77439153	672.98132462	W	6.5117175798	-0.255677681	W	T	W	20	1436	3
1.58333333	30DEC2016	30DEC2016:20:00:00	1.55503932	247.357515	4	0.942475928	1429.6220077	W	7.265165358	-0.059244901	W	T	W	20	1436	3
1.58333333	02JAN2017	02JAN2017:21:00:00	1.85722989	249.596707	1	1.35517409	1256.2215231	W	7.1358637034	0.3039299258	W	W	W	21	1509	3
1.58333333	02JAN2017	02JAN2017:21:00:00	1.85722989	249.596707	4	1.13650812	1634.7758	W	7.3992609485	0.127960509	W	W	W	21	1509	3
1.58333333	16JAN2017	16JAN2017:07:00:00	1.1129023	312.688894	1	1.18390571	498.84494385	W	6.2122953137	0.1688188965	W	W	W	7	1831	3
1.58333333	16JAN2017	16JAN2017:07:00:00	1.1129023	312.688894	4	0.862382852	510.26367	W	6.2349275921	-0.148055963	W	W	W	7	1831	3
1.58333333	18JAN2017	18JAN2017:01:00:00	1.19450834	174.816012	1	0.85870998	411.72848462	S	6.0203641142	-0.152324039	W	W	W	1	1873	3
1.58333333	18JAN2017	18JAN2017:01:00:00	1.19450834	174.816012	4	1.12908089	394.13119	S	5.9766838234	0.1214039301	W	W	W	1	1873	3
1.58333333	19JAN2017	19JAN2017:06:00:00	2.10186182	205.938739	1			S			W	W	W	6	1902	3
1.58333333	19JAN2017	19JAN2017:06:00:00	2.10186182	205.938739	4			S			W	W	W	6	1902	3
1.58333333	26JAN2017	26JAN2017:01:00:00	1.49862902	118.778126	1	0.81042359	563.43585538	E	6.3340534945	-0.210198217	W	W	W	1	2065	3
1.58333333	26JAN2017	26JAN2017:01:00:00	1.49862902	118.778126	4	0.856383861	760.07118692	E	6.6334120959	-0.155036568	W	W	W	1	2065	3
1.58333333	01FEB2017	01FEB2017:07:00:00	2.83789183	127.913736	1	0.82905463	823.41261538	E	6.7134574303	-0.187469227	W	W	W	7	2215	3
1.58333333	01FEB2017	01FEB2017:07:00:00	2.83789183	127.913736	4	0.597027891	1245.2262769	E	7.1270725409	-0.515791448	W	W	W	7	2215	3
1.58333333	05FEB2017	05FEB2017:04:00:00	0.795261504	109.309557	1	0.7212782	668.61166462	E	6.5052034202	-0.326730363	W	W	W	4	2308	3
1.58333333	05FEB2017	05FEB2017:04:00:00	0.795261504	109.309557	4	0.55134451	851.81040769	E	6.7473639759	-0.59539542	W	W	W	4	2308	3
1.58333333	12FEB2017	12FEB2017:11:00:00	1.73234434	112.546981	1	0.73534911	786.52515385	E	6.667624704	-0.307409913	W	W	W	11	2483	3
1.58333333	12FEB2017	12FEB2017:11:00:00	1.73234434	112.546981	4	0.728809104	950.05219231	E	6.8565169224	-0.316343441	W	W	W	11	2483	3
1.58333333	12FEB2017	12FEB2017:13:00:00	0.508697122	109.908758	1	0.6585014	654.02005846	E	6.4831380214	-0.417788632	W	W	W	13	2485	3
1.58333333	12FEB2017	12FEB2017:13:00:00	0.508697122	109.908758	4	0.897133886	822.4879	E	6.7123337713	-0.108550168	W	W	W	13	2485	3
1.58333333	14FEB2017	14FEB2017:11:00:00	1.74351892	130.158922	1	0.71031501	897.88497692	E	6.800041972	-0.342046731	W	W	W	11	2531	3
1.58333333	14FEB2017	14FEB2017:11:00:00	1.74351892	130.158922	4	0.678027966	1154.4235462	E	7.0513564041	-0.388566744	W	W	W	11	2531	3
1.58333333	15FEB2017	15FEB2017:05:00:00	1.57362602	115.017565	1	1.12939679	314.07903077	E	5.7496446446	0.121683676	W	W	W	5	2549	3
1.58333333	15FEB2017	15FEB2017:05:00:00	1.57362602	115.017565	4	1.04157458	338.12002923	E	5.8234009485	0.0407335874	W	W	W	5	2549	3
1.58333333	12MAR2017	12MAR2017:03:00:00	1.08153916	105.249211	1	0.67720039	553.89912769	E	6.3169825902	-0.389788053	T	W	T	3	3147	2
1.58333333	12MAR2017	12MAR2017:03:00:00	1.08153916	105.249211	4	0.655115932	510.79664077	E	6.2359715477	-0.422943064	T	W	T	3	3147	2
1.58333333	13MAR2017	13MAR2017:04:00:00	0.573176797	88.3243882	1	0.79312545	580.43111462	E	6.3637711285	-0.231773873	T	W	T	4	3172	2
1.58333333	13MAR2017	13MAR2017:04:00:00	0.573176797	88.3243882	4	0.6541398	586.81509077	E	6.374709763	-0.424434189	T	W	T	4	3172	2
1.58333333	13MAR2017	13MAR2017:05:00:00	0.774407955	94.9533257	1	0.93395995	541.10233846	E	6.2936084263	-0.068321722	T	W	T	5	3173	2
1.58333333	13MAR2017	13MAR2017:05:00:00	0.774407955	94.9533257	4	0.730329058	597.35438692	E	6.3925105502	-0.314260082	T	W	T	5	3173	2
1.58333333	20APR2017	20APR2017:00:00:00	0.464207017	296.189295	1			W			T	T	T	0	4080	2
1.58333333	20APR2017	20APR2017:00:00:00	0.464207017	296.189295	4			W			T	T	T	0	4080	2
1.66666667	08NOV2016	08NOV2016:09:00:00	0.097377987	39.3460685	1	0.89526636	1778.3475	N	7.4834398413	-0.110633996	W	T	T	9	177	2
1.66666667	08NOV2016	08NOV2016:09:00:00	0.097377987	39.3460685	4	0.590857223	4107.8535462	N	8.3206559195	-0.526180876	W	T	T	9	177	2
1.66666667	09NOV2016	09NOV2016:12:00:00	1.41352381	131.434028	1	0.600881	4177.5424923	E	8.3374784321	-0.509358367	W	T	T	12	204	2
1.66666667	09NOV2016	09NOV2016:12:00:00	1.41352381	131.434028	4	0.383123036	2663.6102	E	7.8874376996	-0.959399099	W	T	T	12	204	2
1.66666667	10NOV2016	10NOV2016:07:00:00	1.00071068	106.789619	1	0.85036526	985.34125385	E	6.8929880318	-0.162089304	W	T	T	7	223	2
1.66666667	10NOV2016	10NOV2016:07:00:00	1.00071068	106.789619	4	0.613707008	948.15856154	E	6.8545217473	-0.48823765	W	T	T	7	223	2
1.66666667	12NOV2016	12NOV2016:03:00:00	0.398375607	118.981557	1	0.75360487	374.23815692	E	5.924892378	-0.282887093	W	T	T	3	267	2
1.66666667	12NOV2016	12NOV2016:03:00:00	0.398375607	118.981557	4	1.02181834	481.63060615	E	6.177177443	0.0215837265	W	T	T	3	267	2
1.66666667	13NOV2016	13NOV2016:21:00:00	1.25677864	157.571028	1	1.14347047	467.63653538	S	6.1476913604	0.1340679099	W	T	T	21	309	2
1.66666667	13NOV2016	13NOV2016:21:00:00	1.25677864	157.571028	4	0.97554856	585.52809846	S	6.3725141724	-0.024755341	W	T	T	21	309	2
1.66666667	12DEC2016	12DEC2016:17:00:00	1.4146961	149.875511	1	2.02245097	878.80075385	E	6.7785581983	0.7043101274	W	T	W	17	1001	2
1.66666667	12DEC2016	12DEC2016:17:00:00	1.4146961	149.875511	4	2.00218652	938.422	E	6.8441997412	0.6942398434	W	T	W	17	1001	2
1.66666667	13DEC2016	13DEC2016:02:00:00	1.50904163	170.625848	1	0.96532144	1342.2529077	S	7.2021047556	-0.035294135	W	T	W	2	1010	2
1.66666667	13DEC2016	13DEC2016:02:00:00	1.50904163	170.625848	4	0.568795279	1636.3327923	S	7.4002129148	-0.5642347	W	T	W	2	1010	2
1.66666667	30DEC2016	30DEC2016:00:00:00	0.854223708	219.300546	1	1.24020886	663.26011077	S	6.4971672372	0.2152798009	W	T	W	0	1416	3
1.66666667	30DEC2016	30DEC2016:00:00:00	0.854223708	219.300546	4	1.13639796	644.95106	S	6.4691744379	0.1278635759	W	T	W	0	1416	3
